reason	star	0.6861164226479447	2.6129405024533283
previous	version	0.510303580928912	2.6807065680817654
previous	replacement	0.31841061058319453	1.9547695646988295
defective	replacement	0.7212147500506892	2.924170121886933
warranty	replacement	0.7460387300547838	2.103189569817103
model	older	0.6490197055108091	3.3007314838127484
model	version	0.4764136498277851	1.6912935713786479
model	replacement	0.3345097116189466	0.9653565679957119
older	version	0.6649085988911984	3.8507778207320205
older	replacement	0.28368107713675217	2.431693636789139
version	replacement	0.08860680348858152	2.6140151935830933

antenna	reception	0.782239148930034	4.195182672078938
antenna	radio	0.43197654825759757	3.360154904283549
docking	station	0.6846829445064121	4.581665329274813
docking	alarm	0.17318610327364592	3.993878664372694
docking	clock	0.28759430761217897	3.4830530406067033
docking	radio	0.5390240139306989	2.0479685153173803
fm	station	0.7010658176940177	2.715797887893036
fm	reception	0.6175204455047055	3.0965703834108287
fm	radio	0.7853849512265102	2.2615426156154395
station	alarm	0.49776688482648357	2.8699485677202943
station	clock	0.4850948269944563	3.0522701245142487
station	reception	0.7839741365899315	1.3536010783522057
station	radio	0.6650382921866093	2.8699485677202943
alarm	clock	0.6830551204305648	4.94939010940013
alarm	radio	0.47717625800449004	3.5143055841108075
clock	radio	0.5590039572560931	3.696627140904762
reception	radio	0.6195474303001346	1.9979580947427191

flimsy	plastic	0.8204211793684177	3.5855686041322983
flimsy	piece	0.4755165826044281	2.4644834596121297
flimsy	cheap	0.6588727754435163	2.6876270109263394
plastic	piece	0.4075581008411493	1.165200475481869
plastic	part	0.519539883378129	1.836368749323039
plastic	metal	0.8742424964012973	3.5249439823158633
plastic	cheap	0.6196750075257516	2.4869563154641883
plastic	thin	0.7616419226329775	2.33280563563693
piece	part	0.40271417029054035	2.219361001579145
piece	metal	0.3853792508660503	2.8093239459038593
piece	junk	0.5451601694518942	3.8507778207320205
piece	equipment	0.4557147057809552	2.9344870888578654
piece	place	0.3614832821008058	2.116176765343914
piece	thin	0.29030628560380567	2.3103327797848716
part	metal	0.4421159077907971	2.787345039185084
part	equipment	0.3971601185106347	2.219361001579145
part	place	0.5107565501456961	0.9955855699570291
part	cheap	0.43171280281142654	0.6507450836652996
part	open	0.3121035066880371	1.9829722235149145
part	order	0.4708553923716088	1.9829722235149145
metal	place	0.38609431584362985	1.9910136223899078
metal	cheap	0.5084103719763022	1.6461731360981784
metal	thin	0.7596440702145468	3.9769291060589205
junk	cheap	0.3270632900723085	2.9753090833781206
place	open	0.5750295401676603	1.8797879872796837
place	thin	0.3025183059782841	2.8783168173908105
place	order	0.3835052016904228	1.8797879872796837
cheap	thin	0.47676037150064465	2.5334763310990813

larger	big	0.34425483018745273	1.828494692892133
larger	smaller	0.865944472256755	2.956959944709924
larger	size	0.6880654967791187	3.2147890540120234
larger	bigger	0.8051100564743583	3.745417305074194
small	big	0.3866886483638352	1.828494692892133
small	smaller	0.6440030085356717	1.8583476560418142
small	size	0.6434205231462498	2.116176765343914
small	large	0.6637251599844254	1.6171855992249262
small	compact	0.686535080553073	2.4644834596121297
small	tiny	0.6747019824172096	2.0590183515039655
big	smaller	0.3558306985009164	1.4455024406360273
big	size	0.2680299314597383	1.926475101252337
big	large	0.4236915112233429	1.4920224562709201
big	bigger	0.5409658852438131	2.2339598010002972
big	huge	0.656503653870483	1.540812620440352
smaller	size	0.7595126461420181	2.831796801755918
size	large	0.6894154387021862	0.7988752757109747
size	compact	0.6156251042527457	2.744785424766288
size	tiny	0.5698378352304901	2.3393203166581236
size	bigger	0.649842132304123	2.2339598010002972
large	huge	0.5604825360273629	2.0226507073330904

side	left	0.6986580095621893	3.3994663244984378
side	back	0.657337704940139	1.6077068552703824
side	front	0.6544210762300025	2.7063191439384924
back	front	0.6913729273248442	3.9040223352508328

loud	noise	0.7536553875790046	1.9262588616580247
background	noise	0.6382654710735132	2.8603791167041437
background	ambient	0.6111348252728142	3.5143055841108075
noise	ambient	0.4908984074937509	3.254794388625723
noise	conversation	0.6352851218663323	1.0263172677853991
ambient	conversation	0.40286316482063556	4.2451930926536

charge	battery	0.6224802761004535	2.108718020056238
charge	life	0.6284047663304377	1.078189098492239
battery	life	0.46690295203272414	3.188981170056151

cost	money	0.5448258681493324	1.1432215687630938
cost	price	0.6318837115579619	0.08322411622276353
money	price	0.5033374056614248	0.5331409869017618
money	buy	0.445719248576282	1.793809134904243
money	extra	0.5373831084828246	2.604739351120572
money	worth	0.3710869942341717	2.620487708088711
money	expensive	0.5786854929630755	0.9114199547057693
buck	price	0.5241988256226061	1.4269588629238583
buck	worth	0.4942800270285146	2.821158403550862
price	buy	0.42058473326515466	1.8324239710320227
price	extra	0.14741816167754718	0.8515947180202965
price	glad	0.43818473618255793	0.44612960991213196
price	worth	0.21673675327835307	1.7836338068625905
price	dollar	0.49165317538300435	0.17419589442849018
price	expensive	0.5455691972030674	1.1041854706608072
buy	glad	0.6912226400290966	2.8054100465827227
buy	worth	0.6398320023401884	1.8403291505391357
extra	worth	0.5884375718015527	1.552647078087355
glad	dollar	0.6388886389769205	2.9389414392072455
worth	dollar	0.6355313504211912	1.9738605431636584
worth	expensive	0.5060546325368874	0.957939970340662
dollar	expensive	0.7195434088758969	1.6510871509006073

vendor	return	0.7545055464652066	4.612917872778917

output	audio	0.7406685942836668	2.908169780540492

shipping	free	0.4961748951633218	4.073921372046231

handset	intercom	0.7930864102603707	2.4869563154641883
handset	base	0.5948266176238641	2.5414445007482582
intercom	base	0.6008492675509877	2.0306188769822673
arm	base	0.562402893674683	1.576363604704671

answering	machine	0.5102616690204228	4.784651423164043

volume	high	0.36955079468484286	1.4065295050825815
volume	low	0.4721910724637346	1.443943940932839
volume	level	0.682374440330812	2.1698809443157754
volume	range	0.28141643506640623	0.1684009441056509
volume	end	0.37012951447014375	0.4834819907455464
volume	higher	0.3488601441911967	2.1370911214927846
volume	distortion	0.6950775657880144	2.6807065680817654
high	low	0.6597626613016903	2.2561288624580644
high	level	0.46481817119595403	1.2773177736025751
high	range	0.564195410110635	1.290740793934716
high	end	0.44800240739461306	1.5368289690876598
high	higher	0.6618367108974994	0.5513807702196389
high	distortion	0.5247001148992506	2.19360850547673
distance	range	0.5678331324439446	1.6793987837264988
distance	foot	0.6895067602046092	3.585568604132298
low	level	0.6571692747033141	2.3263331211313125
low	range	0.5788120838710187	1.711147482041079
low	end	0.37319566485841293	1.3330813481210293
low	foot	0.14293445058950316	1.5378757607670424
low	higher	0.6319885477700362	1.194931009640212
level	range	0.48001599211590074	1.74393730486407
level	higher	0.5026315424381458	1.9208680130231481
level	distortion	0.6216285402982112	2.8699485677202943
range	end	0.3240246413105541	0.05753835129384123
range	floor	0.19876642524123667	2.254762928630061
range	house	0.31556263567243037	1.7893996789408273
range	foot	0.4702519381217234	2.0540922331679092
range	higher	0.5157444625302697	2.4042946626010244
end	foot	0.30340757977953237	1.2705609911396953
end	higher	0.40860983038323506	2.0262285286809747
floor	house	0.7326463245523955	2.797627906140668
house	foot	0.6904604647777082	1.9038100301185714

finger	hand	0.6195847246011662	2.9753090833781206

white	black	0.6368510578214586	3.1801034960241337

call	number	0.6436493836799955	2.3008540358303278
call	person	0.6697059942993911	1.6510871509006073
call	line	0.47980208518851386	2.0061214053818803
call	information	0.46992109940514315	2.1280112229909167
tech	person	0.6683463129219994	3.884679372407702
number	line	0.4240150985168466	2.0611811825649076
number	information	0.57851646835794	2.588536108282109
corner	top	0.6074078681397042	4.126189800591987
top	bottom	0.7249809400061903	2.9024143689698714
top	line	0.5835327182140329	0.9316066682928308
bottom	line	0.5166313427221223	3.757875539996236
person	line	0.2809274595198037	1.9710300855706098

router	wireless	0.7545939478362038	4.086343892044788
wireless	wifus	0.7577448772203551	3.2754136758284584

generation	nano	0.8512147687370413	4.507557357121091
generation	touch	0.5959630662708072	3.5912666252469356
generation	ipod	0.7064219927214542	2.680706568081766
nano	touch	0.6494079246885089	3.6602594967338873
nano	ipod	0.6870929077536039	3.4428466201286625
touch	ipod	0.48653741125398087	2.7496994395687175

review	positive	0.6348102001021005	3.5178391566921188
review	research	0.5716490615971	2.2369053112300543

static	interference	0.7553100636443711	2.2049722641270453

weight	heavy	0.6589546725376524	2.9231930822391066

con	pro	0.6506886573931444	4.051037078212643

wire	wiring	0.6783121478413574	3.7061965919209126

real	full	0.4366794741593001	1.8891193147085679

mm	jack	0.8090470738319798	4.4385644856341395
aux	jack	0.7503002854008339	2.6468050164060846

general	purpose	0.6297658515198392	3.2266235116590267

voice	recording	0.6045129792552599	2.3878654128199575

game	movie	0.685312779097725	3.600836076263086
game	video	0.46025871521466977	2.8981194446869902
movie	video	0.6042317078979189	1.942607999659554

design	construction	0.6676467859747154	1.57750711540675

service	company	0.6895634330145887	2.259277608984587

living	room	0.6142624059338836	4.637015424357978
room	apartment	0.6525837707016094	3.4330426200320416

feature	ability	0.5446121830682764	1.5345820706897162
feature	favorite	0.5220628761914283	1.1437157620027043
feature	option	0.6177890877469862	0.5429419015737742
multiple	ability	0.6737578353149344	3.2226631104429297
ability	favorite	0.6433684407252745	2.787345039185084

system	theater	0.5364578782130311	3.2266235116590263
system	office	0.35462019593665706	1.1063599754589355
system	home	0.5980532467000994	1.4774236568497676
theater	office	0.5595816015352642	3.745417305074194
theater	home	0.5288474089003391	4.339624537779236
office	home	0.455369603224391	4.0111204708071995

discomfort	comfortable	0.7566586459487556	1.1672227208626367
comfortable	comfort	0.7649210366278458	0.9389640688816568

belt	clip	0.7337088401419506	5.200704537681037
belt	pocket	0.6183839673184668	4.704267651367145
clip	pocket	0.6350914821784589	3.6746482341859874

sony	pioneer	0.6936445396140398	2.498385011287811

song	album	0.8434806423651418	3.4677855684759145

