gift	christmas	0.6000882181318737	2.749405386784124
cheap	thin	0.47676037150064465	1.2541207419558285
thick	thin	0.8749110235753218	2.8314703398384284

green	night	0.47311049807442696	2.1897895988487015
green	display	0.40881959856353844	2.1195853401754525
green	yellow	0.7626692639139678	3.106080330722856
green	black	0.4565671736714654	1.9630162794839128
green	blue	0.8804355431257858	2.171771093346023
green	light	0.6221060542404501	1.7965197638343553
green	dark	0.7006122891203362	2.7313868812814457
color	night	0.280287678047458	0.669963845104288
color	bright	0.6795887131137734	2.9280971755275
color	yellow	0.5384752096380181	2.9725489380983334
color	black	0.5722723842561666	1.1363377062994449
color	red	0.5089054752220039	2.662394009794494
color	beautiful	0.6690444723184076	1.586254576978443
color	blue	0.4342704364652852	2.9545304325956554
color	white	0.5925789824224376	1.3100012003502848
color	light	0.29436044171210807	0.6821591181981063
color	dark	0.45104309487507055	1.4992431999888132
night	display	0.30210942981453637	0.4636274121064594
night	bright	0.49705379894124024	2.0988178206429744
night	black	0.30997924425474	0.3070583514149196
night	morning	0.6896776241961686	3.1548704948922883
night	red	0.5583922364218299	1.8331146549099688
night	blue	0.5108825798248143	1.208960345836975
night	white	0.3466569317590741	1.173869026025705
night	light	0.4578034537384743	2.155464856307627
night	dark	0.6434320298589173	1.7685761337723978
display	bright	0.5925064143862936	1.3354663814097807
display	red	0.37729614306662973	1.7629103962367203
display	light	0.37903930943788255	0.47582268520027793
display	dark	0.4811501186913364	1.98605394755093
bright	yellow	0.5760186254666164	4.1137208411852395
bright	black	0.4147327719451237	1.1788973207182407
bright	red	0.6040708198277698	2.70495362421329
bright	blue	0.6055037775441273	2.7739464957002413
bright	white	0.4333280490137974	2.045707995329026
bright	light	0.6114027822930276	2.398695166188574
bright	dark	0.8108456956811292	2.640415103075719
yellow	black	0.5979093604108809	1.91649626384902
yellow	red	0.7513186925135786	4.135699747904015
yellow	light	0.4045312158545471	1.056852567639517
black	red	0.534144417368792	1.6063413355451805
black	blue	0.45998752158984957	3.0616285681520226
black	white	0.6368510578214586	2.556533619095017
black	light	0.2598531292589865	0.6069356969605187
red	blue	0.8160842168891073	3.606855618635346
red	light	0.6021455374496771	2.538457108563733
red	dark	0.6237080686471862	2.662394009794494
beautiful	blue	0.306848566705721	1.4321038971511848
blue	white	0.4383242003309694	1.8489977010829721
blue	light	0.64807306425067	1.5088376913825743
blue	dark	0.6348872654800991	2.7313868812814457
white	light	0.19870497664759945	0.7805991910113588
white	dark	0.4609615435260299	1.3100012003502848
light	dark	0.645034862523727	2.5792791030839877

piece	junk	0.5451601694518942	3.885058947132583

wide	inch	0.6145713600140199	3.7863241064468935

review	positive	0.6348102001021005	3.560335603000453

timer	function	0.6209326491966687	1.7328580511703184
timer	countdown	0.7544994985407524	4.035443144164364
timer	alarm	0.4966017441580892	2.7224979338641995
timer	clock	0.46122234844244914	0.993901334579079
timer	stopwatch	0.7638171544974468	3.3815166767577
function	countdown	0.527126063352342	2.0870298648909325
function	alarm	0.37340533237464313	1.7416686808524735
function	stopwatch	0.611980422638047	2.4235021015121454
countdown	alarm	0.6844420513896068	2.7224979338641995
countdown	stopwatch	0.8831015660040802	4.0794600295811385
alarm	clock	0.6830551204305648	2.2554749327566017
alarm	stopwatch	0.6043959188846858	2.7712880980336316
clock	stopwatch	0.5648707932161714	0.6549259677397474

mine	past	0.36443433457972385	1.7328580511703184
mine	friend	0.4984259092501523	1.652815343496782
previous	past	0.6738023772377022	3.4245340618413906
past	experience	0.6944545140458863	2.537230866840488
kid	friend	0.5984670797393412	2.400029745327003
friend	experience	0.5533290621287866	2.4571881591669515

repair	warranty	0.8195274771162305	2.09015975789986
warranty	replacement	0.7460387300547838	2.00314838091023

cheaper	buy	0.615289446660407	2.1515683860285035
cheaper	model	0.5731589538453002	2.0870298648909325
cheaper	expensive	0.7986638719044462	1.4584212054685581
cost	money	0.5448258681493324	1.155234946480812
cost	worth	0.4258999517182217	1.7187043037322247
cost	expensive	0.6618508975126599	1.2352776541543484
money	buck	0.5489181441833341	1.3783784977950218
money	buy	0.445719248576282	0.9729133896868573
money	model	0.1050536465905384	0.5029097604411217
money	worth	0.3710869942341717	2.3726307711388888
money	dollar	0.6459311829705963	0.7631928587047884
money	expensive	0.5786854929630755	0.27976620912691197
buck	model	0.16608615286462247	0.9884175762228226
buck	worth	0.4942800270285146	1.9418478550464344
buck	dollar	0.7700351802505	1.9418478550464344
buck	expensive	0.5962359595070806	1.4584212054685581
buy	model	0.2196518861616158	0.5829524681146582
buy	worth	0.6398320023401884	1.53638274693827
buy	dollar	0.6696587149789641	1.53638274693827
model	older	0.6490197055108091	1.9047083080969776
model	worth	0.23488181154744736	0.3732319371325891
model	dollar	0.2772303861013037	1.0663791176925344
technology	expensive	0.7057301826833137	2.662394009794494
worth	dollar	0.6355313504211912	2.019809396516146
worth	expensive	0.5060546325368874	0.8432355663783249

steel	swiss	0.5882304246299883	2.1317657587323238
steel	bracelet	0.7170963516561835	3.2013905105271814
steel	invicta	0.4888008554740364	0.5582598555242867
steel	diver	0.587435302065411	1.3540611901443154
steel	submariner	0.4171415836336694	2.192390380548759
steel	stainless	0.8311453296522527	4.68734736619026
steel	rolex	0.5013841365242777	2.3259217731732815
citizen	swiss	0.6399960545936041	2.2187771357219535
citizen	men	0.4713045813394259	2.3439402786759596
citizen	casio	0.664608202848585	1.1333229316313551
citizen	seiko	0.7124926673905818	2.972548938098334
swiss	quartz	0.7818449439702055	4.146668779274589
swiss	bracelet	0.6999236829358225	2.15993663569902
swiss	invicta	0.7877363367915214	2.4071777385922903
swiss	stainless	0.5813346757982669	2.2187771357219535
swiss	men	0.489348467044882	3.0072344960862236
quartz	invicta	0.6050092623165892	2.0623372523005608
quartz	diver	0.7597793113566269	1.7595262982524797
quartz	omega	0.7021323040844555	2.8855375611087037
quartz	men	0.5922843580638137	2.662394009794494
quartz	rolex	0.6537405804107261	1.632774592613336
quartz	casio	0.5844931922024753	1.0463115546417252
quartz	seiko	0.6344800160083168	1.6815647567827678
bracelet	invicta	0.6565270086604355	1.2795779130509284
bracelet	diver	0.7434919857376532	1.3822320671110115
bracelet	submariner	0.5942654421350854	2.2205612575154547
bracelet	stainless	0.7674943342968636	3.106080330722856
bracelet	rolex	0.607325212948316	2.3540926501399775
invicta	diver	0.7271066943349276	2.6103024230160083
invicta	submariner	0.5653688288842705	1.3691900717406156
invicta	stainless	0.49383929502940527	1.050736340622081
invicta	omega	0.48176067240842824	0.9637249636324511
invicta	men	0.3584020011797555	2.3500193247523415
invicta	rolex	0.6231903240461437	1.5027214643651385
invicta	seiko	0.6994996783305757	0.4528993398664606
diver	submariner	0.7120582534286001	2.8581385869205898
diver	stainless	0.5958155173649432	2.1342197476938907
diver	omega	0.7097087927419556	2.452673478812425
diver	men	0.6194499900142898	3.328142216166325
diver	rolex	0.7139059773279339	2.298522798985167
submariner	stainless	0.467918294660677	2.2794017575383885
submariner	omega	0.6224679826635532	4.389614957884978
submariner	rolex	0.6124466540639922	4.340824793715546
stainless	rolex	0.480969771796409	2.412933150162911
stainless	casio	0.12599849228494975	0.0347106429632453
stainless	seiko	0.375250818210363	1.3631110256642334
omega	rolex	0.7237320040684487	3.9353596856073816
omega	casio	0.5438306514367557	1.0463115546417252
men	casio	0.4877300837222589	2.432605915761616
men	seiko	0.3652443749952736	2.1515683860285035

button	press	0.7291056776569684	4.138300529604072

con	inexpensive	0.3525963456756519	2.4064606356572935
con	pro	0.6506886573931444	4.2206929607374075
con	lightweight	0.4630581217596942	3.1686006877041906
inexpensive	pro	0.5745874275812359	2.749405386784124
pro	lightweight	0.5708477671697073	3.5115454388310208

quick	easy	0.5513694332079855	1.854761405799722
simple	easy	0.8352503315075462	1.4492962976915575
simple	intuitive	0.6835543567718787	2.7313868812814457
easy	intuitive	0.5612677825174269	2.7020592661869256

dive	inside	0.6950818584005428	3.5786847416686496

weight	heavy	0.6589546725376524	2.426005231730264

digital	analog	0.562899763066842	3.2444826535819753

side	left	0.6986580095621893	3.173219633560485
side	back	0.657337704940139	3.108681112422914
left	back	0.6217473892327223	2.597855488656923

comfortable	comfort	0.7649210366278458	2.597855488656923

feature	favorite	0.5220628761914283	0.8324827746020629

functional	cool	0.5537317258620372	1.6160501496721413

indicator	charge	0.46348950319009385	3.4609017060122658
indicator	solar	0.7523802040017223	2.7959254024190168
indicator	battery	0.4256062873106463	1.3339936270935062
charge	solar	0.48271601364755323	3.8945376910871268
charge	battery	0.6224802761004535	2.586756595588874
charge	life	0.6284047663304377	2.0472083707042605
solar	battery	0.6227231811038395	2.748458865180093
solar	life	0.429868706777081	1.3822320671110115
battery	life	0.46690295203272414	2.5593576214007596

person	guy	0.7540925229206138	1.7800048295960205

functionality	basic	0.5800845227613128	2.640415103075719

instruction	manual	0.7626101525325614	3.100898971980859

sun	glow	0.8364050814345675	3.173219633560485

short	long	0.74555949966232	1.9776150789050655

top	bottom	0.7249809400061903	2.597855488656923
bottom	line	0.5166313427221223	4.08951036543464

high	low	0.6597626613016903	3.0762273675731753

shipping	free	0.4961748951633218	3.946666756522073
shipping	return	0.6656187933355203	3.4986420339951128

