reason	star	0.6861164226479447	2.447011222929309
microsd	sd	0.7557261452595461	0.9951148382906767
microsd	stick	0.6776971331936666	1.814824742159051
microsd	hard	0.2084467876483771	1.0198948672891637
microsd	microsdhc	0.8820417112328103	1.2758282414263642
microsd	size	0.1755635589549649	0.7403100050700021
microsd	micro	0.6778458863866051	0.29499898841463795
microsd	tiny	0.21860543452454306	2.5079719227189967
microsd	drive	0.350263946214213	1.5094430926078695
microsd	flash	0.5822285772169556	0.8162959120479241
fuze	slot	0.2698156184540663	2.990626669518291
fuze	capacity	0.42503262221949023	3.3075383802850102
fuze	sandisk	0.5251176041055161	1.0607168618094185
fuze	gb	0.5631703362384951	2.316171621970498
fuze	sansa	0.7322611879623467	5.033700567027251
slot	storage	0.684448147047716	1.5437076865819652
slot	capacity	0.4910042982810756	1.6856779478523525
slot	sd	0.7792533063897102	1.0235143128123745
slot	bigger	0.29629910683533045	2.5051188537365903
slot	microsdhc	0.65426341033174	1.892014380850181
slot	size	0.16288481801763066	0.6633489639338737
slot	micro	0.7636298248978455	2.0097974165065646
slot	sdhc	0.6273417599089149	0.615720914944619
slot	flash	0.5063354337107828	0.7393348709117956
storage	space	0.5573745105880128	1.3430369911198143
storage	capacity	0.5747204144022834	2.466755200919
storage	sd	0.6168128921812818	0.6876301385427158
storage	gb	0.6402939911157898	0.5815705665823915
storage	class	0.42867565799119234	0.035523507853037775
storage	large	0.2875878153722977	0.5628784335702391
storage	external	0.4670330984333364	2.3546379027982938
storage	size	0.342668323255801	0.4328253053220412
storage	micro	0.5634390694813809	0.6806614692266225
storage	drive	0.4864800172272383	1.2019583928599085
psp	space	0.31994373941746046	2.4715022429376052
psp	sd	0.5935291086915375	1.4106302822523424
psp	sandisk	0.5277500627505806	0.7422631306908839
psp	stick	0.4641942960533283	3.3289524747888266
psp	gb	0.6201623253596447	1.304570710292018
psp	class	0.35968654976180714	1.163988759670829
psp	micro	0.4563367528998836	2.502273901604359
space	capacity	0.4893775578234332	0.09871289127031084
space	sd	0.31907320156795493	0.4661686734114911
space	gb	0.40107152121276846	1.592252782743799
space	large	0.5473465946255177	0.5927313967199203
space	bigger	0.4838316717954637	1.6113009777144938
space	sansa	0.11219284329305168	1.1317278974526075
space	size	0.5871263604356152	0.4626782684717226
space	sdhc	0.21632312024238254	0.4150502194824679
capacity	sd	0.3825931862049151	0.24181373491098423
capacity	sandisk	0.5224315354124435	0.4489153207034257
capacity	gb	0.6682096369072007	1.8221531165208884
capacity	large	0.2929940183734603	1.803460983508736
capacity	sansa	0.44435404049422755	2.853283108007414
capacity	microsdhc	0.5714419685180212	1.803460983508736
capacity	size	0.4668520744100041	0.5747955665924286
capacity	micro	0.5236787136294024	0.12948454993706446
capacity	tiny	0.24128496837578073	1.9369923761332586
sd	sandisk	0.46086936861712846	0.2567553149091832
sd	stick	0.551326785057382	0.07085593676734468
sd	gb	0.5698373260495749	0.6855315018857947
sd	class	0.4766353865453308	0.10311679898556599
sd	bigger	0.12332974866075885	0.14496390892106648
sd	size	0.1583062064249965	0.6057791121123959
sd	micro	0.662929803224639	2.2145918291525777
sd	tiny	0.2312158393032122	1.0516851897790709
sandisk	stick	0.4533433250626122	0.5011010738739958
sandisk	gb	0.738001923447054	1.4211582885436278
sandisk	class	0.64196111923437	0.9010867162175347
sandisk	sansa	0.6806400255354689	1.1942482544339412
sandisk	microsdhc	0.8437749208692166	2.041546114821145
sandisk	micro	0.4644333668887488	1.466181969917583
sandisk	sdhc	0.8090384123206876	1.9046869321039475
sandisk	drive	0.21556244160047244	0.8888666048827594
sandisk	transcend	0.7860339075464752	1.3483989342611995
sandisk	flash	0.582194223847222	1.5820137854427048
stick	hard	0.2983120418766114	2.292860543102051
stick	class	0.4163168925331526	0.9228267028539405
stick	large	0.14073322576629577	2.1433288091310874
stick	microsdhc	0.6137179378168311	2.5487939172392515
stick	sdhc	0.5143460647202825	1.2725004513336893
stick	flash	0.5572374447096268	2.0892615878608116
hard	gb	0.233869027878447	0.2684787786052423
hard	external	0.5309998288156361	3.8333055840492
hard	size	0.09102538896611623	0.5251986254530565
hard	tiny	0.1967291041260527	1.8873954349938866
hard	drive	0.49765021124926334	3.5969168059849697
hard	flash	0.6014750800817491	0.6011845324309785
gb	class	0.5532111517686078	0.9778864800369681
gb	sansa	0.6951901498778632	2.267381457801066
gb	microsdhc	0.7750995483566863	1.6230244414105528
gb	size	0.17999054461941588	1.3751882775059714
gb	micro	0.5688007757450809	1.6230244414105526
gb	sdhc	0.701683949335863	1.3275602285167167
gb	transcend	0.7440832258843736	1.9107065138623336
gb	flash	0.5595351893636499	1.3176427918593707
class	large	0.1593421267737456	1.3646594551329798
class	microsdhc	0.6194461740792323	1.0769773826811988
class	micro	0.356211203892963	1.0124388615436277
class	sdhc	0.6350600360326055	1.3047613135519107
class	transcend	0.6862220123707857	2.4632717438010894
class	flash	0.3628466286964983	1.022910161410923
large	size	0.6894154387021862	1.4742791801502027
large	tiny	0.5287615881354981	1.737863701022923
large	sdhc	0.01838290869165038	0.3280388424928381
large	flash	0.10648028552430933	1.5502650871281245
sansa	micro	0.46829966308991466	1.162499556119361
sansa	tiny	0.049682903076372464	2.27686020175561
microsdhc	size	0.18235735970577993	0.7811319995902571
microsdhc	micro	0.5859295476664232	1.7221153440547834
microsdhc	sdhc	0.8958923649428744	1.4266511311609478
microsdhc	drive	0.3729893018661754	2.936559448248015
microsdhc	transcend	0.8739323100887358	2.70294459706651
microsdhc	flash	0.6827689664739693	1.9557301952362889
external	size	0.04433889085225018	2.167426360710148
external	drive	0.677564138549532	4.72831891747607
external	flash	0.5910121069741128	2.2434122676880697
size	micro	0.13812307343104147	0.8989150352466405
size	tiny	0.5698378352304901	1.607810572774725
size	sdhc	0.16680203230900315	0.1979857142446404
size	drive	0.10146822413226708	1.0147468507717623
size	flash	0.1764428560209088	0.7270647783199813
micro	tiny	0.26302035069035223	1.8556467366793064
micro	sdhc	0.5665955094915616	2.3176240550508127
sdhc	transcend	0.772593653951356	1.4266511311609478
sdhc	flash	0.5875275041750099	1.8834095336566627
drive	flash	0.5643552531064017	3.39331785074373
transcend	flash	0.5652054807719469	2.2434122676880697

samsung	galaxy	0.6595342560128109	4.222770350810923

blackberry	droid	0.7907618333115796	3.1729482263122453

seconds	process	0.35595522065117824	3.8660954068721907
seconds	hour	0.4135440842926872	1.3537897828960759
seconds	ready	0.7069643015472108	1.9201852578168777
seconds	minute	0.727822626611248	3.018797546484987
process	hour	0.3627703403912428	2.557762587222012
process	ready	0.4894104041382832	3.1241580621428136
process	minute	0.6073058765484353	3.5296231702509777
half	hour	0.5807777687055526	3.907689304171028
half	minute	0.546235176839721	3.0877904179719384
hour	minute	0.6978925166556766	2.809077015502918

game	movie	0.685312779097725	2.990626669518291
game	video	0.46025871521466977	1.3218721799277708
movie	show	0.6663684544757208	2.990626669518291
movie	video	0.6042317078979189	0.6287249993678257
show	video	0.31563706536333025	1.3218721799277708

iso	shutter	0.564776513596663	2.954259025347416
iso	shooting	0.5878464577571664	2.8936344035309807
iso	exr	0.7347230086839369	2.923487366680662
iso	shot	0.5035761275495548	2.431010881582868
shutter	shot	0.8154883277263548	2.2974794889583454
shooting	exr	0.6848418792140643	1.3430369911198143
shooting	shot	0.7497755303525148	1.9491727946901296
exr	shot	0.6345734213668891	1.5735606497316466

focus	zoom	0.6847579513088299	1.7950221148628716

error	message	0.7297900533746209	4.405091907604878

random	read	0.8405187986324332	4.222770350810923
random	sequential	0.7201920245872437	5.070068211198127
random	iop	0.8670937601252119	6.5741456079744
read	sequential	0.9201144228382045	4.733595974576914
read	iop	0.9468875456372879	5.321382639479033
sequential	iop	0.8648984568652612	6.168680499866237

computer	desktop	0.5771850362420737	1.6206687277180936
computer	laptop	0.669682051599966	0.39689329609597784
desktop	laptop	0.7796841169587645	3.230106640152194

feature	ability	0.5446121830682764	2.6874404105305447
feature	type	0.18588947129802147	0.8242219773203447
feature	favorite	0.5220628761914283	2.2456076582515054
feature	option	0.6177890877469862	1.1957855337528276
ability	type	0.49150574143328574	2.801384669879763
ability	favorite	0.6433684407252745	4.222770350810923
type	regular	0.5178418172538842	2.696024154221936
type	option	0.40952879126683883	2.0028769736619907

super	fast	0.5821679167851965	2.6721729383997563
super	slow	0.08921845850356624	2.016766085822658
super	speed	0.1835475754775452	0.9310572019904559
reliable	fast	0.5573672273468595	1.979025757839811
reliable	slow	0.430314189420018	2.016766085822658
fast	slow	0.629113257014781	0.7133593845085351
fast	slower	0.4124284718779474	2.3620180100959165
fast	speed	0.5531365721274761	0.7262627893444429
slow	slower	0.6293937315522405	3.4983706267468735
slow	speed	0.5496931597712649	1.457150297887235
mbp	speed	0.5634652962612592	1.942658113668936
slower	speed	0.47072329139038316	2.818126851022836

photo	pic	0.7080469124408296	0.07988760879769242
photo	editing	0.7236641601757684	2.292860543102051

mode	auto	0.6199989137163995	3.108409705174674
auto	setting	0.5451492953829147	2.819946687739822

clear	picture	0.6086778203299306	1.6966608266656502
clear	sharp	0.590856582245964	3.721514178061083
picture	sharp	0.6409041966276666	2.3644901992413057

compatible	version	0.6893978135612342	1.904436900848738
version	latest	0.7334972046494345	3.647406205907361

cost	buck	0.5665454948324729	2.6621226025462548
cost	price	0.6318837115579619	1.5635103138781452
buck	price	0.5241988256226061	0.35156933990303213

review	positive	0.6348102001021005	2.871472831728129
review	research	0.5716490615971	1.8782210587178454

recorder	recording	0.68277129291902	3.9232538207121395
record	recording	0.7380338989094428	3.134796460347869

result	scanning	0.6059131484043924	2.4728806029077264
result	scanner	0.5322165255537727	0.7645027426187224
result	scan	0.6364058780146384	2.9837062266737173
scanning	scanner	0.7999979629734867	0.9129227477369959
scanning	scan	0.8608357425882789	2.438979051232045

newer	model	0.6023916290829051	4.117409835153097
cheaper	model	0.5731589538453002	1.3537897828960759
cheaper	older	0.5344987404515358	1.921773820502015
previous	model	0.5639308727767126	3.092905518638709
model	older	0.6490197055108091	3.517788712603975

accessory	case	0.6102796068105358	1.1418802689166252

app	android	0.8323805370748316	3.224241520699796

standard	adapter	0.6048015884034259	0.3736364339317107

solid	design	0.6047984236947107	3.0877904179719384

lower	higher	0.8615861407378952	2.8852661538604645

jpg	raw	0.7791633204535372	3.224241520699796

foam	rubber	0.8372204686726441	4.271560514980355

quick	easy	0.5513694332079855	1.8248750780125527
simple	easy	0.8352503315075462	1.1018749343029262

phone	htc	0.38618745091949136	1.4783525055378381
phone	mobile	0.4073933099541406	1.942658113668936
phone	cell	0.5971527370260376	3.01082937683581
htc	mobile	0.6750329009039155	2.56681242274193
htc	cell	0.6614100401049755	2.3620180100959165

light	dark	0.645034862523727	3.108409705174674

side	left	0.6986580095621893	4.72831891747607

faster	spec	0.5989968032336843	2.7601030109064584

nikon	slr	0.8034010463634942	1.7660345779896194
nikon	dslr	0.8494879831942159	2.368209980343838
nikon	photographer	0.7969528225563873	2.325650365925042
slr	shoot	0.6961363361359062	2.431010881582868
slr	photographer	0.717451746136674	3.9350882783591423

image	film	0.6920460398036568	2.1314943514840845

fact	real	0.5950737233236806	2.5820798948727184

high	low	0.6597626613016903	1.6547731397251328
high	range	0.564195410110635	3.3840122519718543
low	range	0.5788120838710187	3.2271697804788846

pelican	insert	0.7904290138623263	1.9689754219863096
insert	protection	0.7004149442250852	2.622901889392973

charge	battery	0.6224802761004535	2.622901889392973

instruction	manual	0.7626101525325614	3.1618983901256605

datum	transfer	0.6798241755443944	2.7899559740561397

package	additional	0.5290791382685389	2.5252634198290576
package	extra	0.30792895238122764	1.4911896522985189
money	extra	0.5373831084828246	2.4074803841726737
money	worth	0.3710869942341717	2.2068096887105226
money	dollar	0.6459311829705963	1.8321162392691122
money	expensive	0.5786854929630755	1.9656476318936347
additional	extra	0.5359889088438987	2.4798010457523
extra	worth	0.5884375718015527	1.0627350259656558
extra	dollar	0.5263837821462299	2.8852661538604645
worth	dollar	0.6355313504211912	2.0968087934961943
worth	expensive	0.5060546325368874	2.230340186120717
dollar	expensive	0.7195434088758969	2.954259025347416

amount	job	0.6352237369872783	2.1120762656269827

file	format	0.8302086686320475	1.4791691654443944

